HAPTO 6;Hymenomonas elongata;Hymenomonas;20;Brown;Prymne;P2;NA;NA;NA;14;400;Sathyendranath 1987;4b;bottom;409;Sathyendranath_1987_Fig4b;normalized by Chla+Pheo;0;1;hymB;NA;NA;NA;NA;NA;NA;NA;NA;0.012882282;0.012237561;0.012975035;0.013170943;0.01342233;0.014347087;0.01507975;0.015222998;0.016043689;0.016660599;0.017504854;0.017870146;0.018106796;0.018604369;0.018697411;0.018464806;0.017385576;0.016912275;0.016186286;0.015541566;0.014223301;0.013871359;0.014053398;0.013904733;0.012257282;0.010918285;0.008980583;0.007876214;0.007038835;0.006259102;0.005644938;0.005039105;0.004466019;0.003950243;0.003546723;0.003446602;0.003446602;0.003446602;0.003288835;0.003104099;0.002874865;0.003209951;0.003725728;0.003989684;0.004174757;0.004174757;0.004165049;0.003696255;0.003584142;0.004858414;0.007087379;0.009908981;0.010951456;0.010895631;0.006432039;0.00362055;0.001582524;0.001169903;0.001004248;0.000970874;0.000728155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Chaetoceros protuberans;Chaetoceros;22;Diatoms;Diatoms;P1;NA;NA;NA;13;300;Sathyendranath 1987;4c;top;409;Sathyendranath_1987_Fig4c;normalized by Chla+Pheo;0;1;chaeT;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.021341518;0.021142857;0.021147321;0.021246429;0.021456633;0.021925;0.022123724;0.022761905;0.023422619;0.024491071;0.025181122;0.025464286;0.026241071;0.027128571;0.026776786;0.025660714;0.024608631;0.024132653;0.023175;0.020955357;0.019763393;0.018334184;0.017690848;0.016857143;0.015841837;0.015160714;0.014513393;0.013494898;0.012791667;0.0119375;0.010668155;0.009285714;0.008223214;0.007005952;0.006073661;0.005392857;0.00533125;0.005433036;0.005680804;0.004904762;0.004997024;0.005419643;0.005752976;0.006083333;0.006334821;0.006675;0.006449405;0.005714286;0.007290179;0.011178571;0.015485119;0.018071429;0.015985119;0.010544643;0.005265625;0.002714286;0.001933036;0.001122768;0.000857143;0.00072619;0.000413462;0.000260989;0.000142857;0.000142857;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Chaetoceros protuberans;Chaetoceros;22;Diatoms;Diatoms;P1;NA;NA;NA;13;35;Sathyendranath 1987;4c;bottom;409;Sathyendranath_1987_Fig4c;normalized by Chla+Pheo;0;1;chaeB;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.015565848;0.015160714;0.015;0.015083333;0.015199777;0.015285714;0.015285714;0.015285714;0.015638393;0.016252551;0.016445742;0.016217033;0.016794643;0.017125;0.016675;0.015690476;0.015563616;0.015439732;0.014526786;0.013114286;0.0124375;0.012029018;0.011646825;0.011206349;0.01071875;0.010223214;0.009727679;0.009232143;0.008655357;0.008004464;0.00719494;0.006517857;0.005721939;0.004924107;0.0040625;0.003714286;0.003718112;0.003854167;0.003638393;0.003285714;0.003285714;0.003453571;0.003732143;0.004196429;0.004466518;0.004978571;0.004776786;0.004107143;0.004662202;0.006366071;0.010284226;0.011535714;0.010232143;0.006303571;0.002845238;0.001714286;0.001086735;0.000685268;0.000418651;0.000285714;0.000285714;0.000285714;0.000285714;0.00035;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 4;Prochlorococcus HL;Prochlorococcus HL;1;Prochlorococcus;Prochlorococcus;P3;MED4;NA;West Med;0.54;7;Morel 1993;4a;MED;630;Morel_1993_Fig4a;NA;0;0;med;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.028080468;0.032799488;0.039439462;0.043755605;0.046378924;0.050511211;0.053673393;0.051695067;0.044955157;0.039002242;0.03200299;0.03053171;0.028308776;0.026233184;0.02398084;0.020279023;0.015228419;0.01164574;0.007429933;0.005685102;0.004572389;0.00421845;0.003049327;0.003049327;0.003043722;0.002795964;0.002946028;0.003122998;0.003299968;0.003587444;0.003697683;0.004110613;0.004656203;0.004908072;0.005304559;0.005698517;0.005947683;0.005617339;0.005746637;0.006154709;0.008452915;0.014433857;0.021589686;0.022372945;0.019688901;0.012294469;0.006502242;0.003152811;0.002390479;0.001798705;0.001498879;0.001588191;0.001453087;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 4;Prochlorococcus LL;Prochlorococcus LL;2;Prochlorococcus;Prochlorococcus;P3;SARG;NA;North Atlantic Ocean;0.65;7;Morel 1993;4a;SARG;630;Morel_1993_Fig4a;NA;0;0;sarg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.043902947;0.047258168;0.054069507;0.056696562;0.060809417;0.065067265;0.068911694;0.067768196;0.065773543;0.060962087;0.06009682;0.060322055;0.057965678;0.052544843;0.0430213;0.031928251;0.023445441;0.01690583;0.012886771;0.009209641;0.007825112;0.007374643;0.007016336;0.006600897;0.006105381;0.005768181;0.005875902;0.005983623;0.006566209;0.007294909;0.00735426;0.007869955;0.008363229;0.008663117;0.008353419;0.008632287;0.009063901;0.010302691;0.01261435;0.016479821;0.018930173;0.021197309;0.023484305;0.024971172;0.020874439;0.014815022;0.008152715;0.004529148;0.003683857;0.002973439;0.002316143;0.001820628;0.001704036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;ROS04;self-isolated;English Channel;0.966;100;Morel 1993;4b;ROS H;630;Morel_1993_Fig4b;HL;0;0;rosH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.095875;0.105416667;0.112839286;0.119464286;0.125964286;0.126473214;0.124678571;0.116160714;0.104441964;0.099464286;0.093370536;0.087098214;0.082366071;0.08380102;0.0865625;0.085952381;0.0771875;0.070357143;0.066525974;0.065510204;0.069017857;0.07327381;0.076410714;0.074107143;0.067652311;0.060946429;0.052598214;0.042916667;0.024754464;0.021071429;0.016041667;0.014404762;0.014604592;0.015178571;0.015178571;0.017321429;0.017232143;0.016854396;0.016682692;0.016304945;0.016741071;0.022946429;0.0340625;0.039183673;0.037678571;0.029107143;0.018348214;0.00875;0.006037946;0.004404762;0.003995536;0.003181818;0.002288961;0.001309524;0.00015625;0.000714286;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;ROS04;self-isolated;English Channel;1.074;25;Morel 1993;4b;ROS L;630;Morel_1993_Fig4b;LL;0;0;rosL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.086428571;0.090725446;0.095357143;0.100625;0.105398352;0.109553571;0.111071429;0.106071429;0.097996032;0.091852679;0.084017857;0.077803571;0.0725;0.072199675;0.074642857;0.078928571;0.075595238;0.072589286;0.065756303;0.063156513;0.06265625;0.067946429;0.075595238;0.078650794;0.078587662;0.073196429;0.063392857;0.045357143;0.037571429;0.025569196;0.018928571;0.015848214;0.014464286;0.014107143;0.014107143;0.014107143;0.017440476;0.017127976;0.015969388;0.016417411;0.01703125;0.017645089;0.021607143;0.030602679;0.036741071;0.037544643;0.030334821;0.021785714;0.010535714;0.006287202;0.003571429;0.001839286;0.001468254;0.001785714;0.001547619;0.001001984;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;MAX01;self-isolated;Sargasso Sea;0.812;100;Morel 1993;4b;MAX H;630;Morel_1993_Fig4b;HL;0;0;maxH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.057589286;0.064017857;0.069888393;0.072433036;0.077267857;0.08;0.078482143;0.070714286;0.064278846;0.06122449;0.058110119;0.053214286;0.052206633;0.055571429;0.056071429;0.052924107;0.043392857;0.036785714;0.02890625;0.025637755;0.025517857;0.027916667;0.03;0.028200549;0.024732143;0.017678571;0.013449675;0.011217532;0.008709416;0.008262987;0.007672194;0.007321429;0.007328297;0.007678571;0.008005952;0.009285714;0.009363839;0.010071429;0.010792411;0.011071429;0.013526786;0.015982143;0.024129464;0.028928571;0.030714286;0.020612245;0.011588346;0.007453008;0.003363095;0.00172619;0.002875;0.004642857;0.002007576;0.001412338;0.0008171;0.000221861;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;MAX01;self-isolated;Sargasso Sea;0.924;25;Morel 1993;4b;MAX L;630;Morel_1993_Fig4b;LL;0;0;maxL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.048029337;0.053357143;0.056428571;0.06;0.063869048;0.066714286;0.064151786;0.058690476;0.051875;0.048265306;0.047901786;0.044107143;0.044464286;0.046289683;0.046919643;0.044464286;0.039375;0.031142857;0.02530754;0.022727273;0.024066558;0.025803571;0.026366758;0.02525;0.020669643;0.013903061;0.011190476;0.007827381;0.006818182;0.006190476;0.005751488;0.005767857;0.006071429;0.006116071;0.006901786;0.008165584;0.007719156;0.008174603;0.007708333;0.007162698;0.011;0.015178571;0.01968006;0.025178571;0.026830357;0.017797619;0.012142857;0.006071429;0.003271104;0.002548701;0.00157967;0.000202381;0.000529762;0.000714286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;MAX41;self-isolated;Sargasso Sea;0.853;25;Morel 1993;4b;MAX41;630;Morel_1993_Fig4b;NA;0;0;max41;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.053191489;0.055623892;0.05866578;0.062682846;0.065487589;0.066376699;0.0671875;0.065943595;0.059862589;0.057019377;0.056015071;0.05504211;0.054920213;0.058296395;0.064270833;0.065005818;0.057387707;0.044920213;0.035945811;0.031136414;0.026584663;0.027464262;0.028209959;0.028468528;0.025753546;0.021464982;0.016834121;0.014608663;0.011672577;0.009418319;0.008981605;0.008576204;0.007830969;0.008086769;0.009158294;0.009698828;0.010106383;0.010230127;0.011175138;0.011203457;0.010230496;0.012228502;0.015868794;0.020888741;0.024157801;0.024584441;0.020140736;0.011630098;0.00606383;0.004774306;0.003963505;0.003256468;0.002593085;0.002259631;0.00262633;0.002278844;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;WH7803;Bigelow Laboratory for Ocean Sciences;NA;1.074;25;Morel 1993;4b;DC2;630;Morel_1993_Fig4b;NA;0;0;dc2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.068151596;0.074052527;0.080787037;0.084715758;0.088546099;0.09193484;0.093849734;0.09041445;0.08189273;0.075332447;0.069027039;0.065810364;0.063397606;0.061584188;0.065170656;0.066286871;0.065212766;0.062392351;0.058629369;0.056096441;0.056258865;0.059333444;0.065968528;0.070306959;0.072226444;0.067929965;0.05981383;0.050587323;0.039184397;0.024756206;0.019847074;0.017414672;0.016417126;0.015696414;0.014975703;0.016801228;0.017021277;0.017021277;0.017442376;0.018064328;0.016489362;0.01857032;0.022490027;0.030331814;0.034740691;0.035413896;0.030658983;0.017033941;0.010904255;0.007939938;0.00589539;0.004463098;0.00321513;0.001917849;0.001928191;0.001905105;0.001595745;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;CCMP1302;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;15;Nair 2007 thesis;2.14;A top;65;Nair_2007_Fig214;LL;0;0;Atop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.024424847;0.02705726;0.029246549;0.030194274;0.03097137;0.033865031;0.0332068;0.026625767;0.022450153;0.019464213;0.018231084;0.01751972;0.015460123;0.015460123;0.015460123;0.014945954;0.013444785;0.011173313;0.009266871;0.007288344;0.005853783;0.005504857;0.005801198;0.006891616;0.007548569;0.008655419;0.010015337;0.011850716;0.013571063;0.014677914;0.015512952;0.016278119;0.01747546;0.01906953;0.021449102;0.022760736;0.022943325;0.022421609;0.020110429;0.015378323;0.012149796;0.012239264;0.01509032;0.018384458;0.01991411;0.017709611;0.012129857;0.005766871;0.002125085;0.001345859;0.000981595;0.000547035;0.000490798;0.000490798;0.000296524;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;CCMP1302;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;15;Nair 2007 thesis;2.14;A bottom;65;Nair_2007_Fig214;LL;0;0;Abot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.017010776;0.019645535;0.021104294;0.021850716;0.023221252;0.025094384;0.024276585;0.019768234;0.014194785;0.012781186;0.012354934;0.011503067;0.010693592;0.01006135;0.010273006;0.010143149;0.008534637;0.007193252;0.005816718;0.004267212;0.00360249;0.003472272;0.003435583;0.003908852;0.00457183;0.006082708;0.006671779;0.007776074;0.0090409;0.009570552;0.010140593;0.011247444;0.011970859;0.012765118;0.014567996;0.015552147;0.016153228;0.015240286;0.013435583;0.011411043;0.008843303;0.009156442;0.010876363;0.012627812;0.013742331;0.012033487;0.006398262;0.003435583;0.001960634;0.001069785;0.000525012;0.000245399;0.000213521;-4.69E-05;-0.000201517;-1.70E-05;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;CCMP1302;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;300;Nair 2007 thesis;2.14;B top;65;Nair_2007_Fig214;HL;0;0;Btop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.072659626;0.080127315;0.090269097;0.100632716;0.106612052;0.113532986;0.11375;0.106712963;0.102760417;0.10079186;0.09194553;0.085486111;0.080118634;0.079722222;0.07625;0.067685185;0.061160301;0.042330729;0.034887153;0.026199363;0.018028274;0.011208526;0.009535108;0.006142677;0.004458912;0.003408083;0.003951823;0.004027778;0.004027778;0.004027778;0.004027778;0.004675926;0.005416667;0.006075886;0.007210648;0.00828125;0.00873939;0.006805556;0.006805556;0.0075643;0.008763503;0.016412037;0.022551119;0.031038773;0.030416667;0.019903549;0.011247106;0.003611111;0.00203768;0.002554977;0.001375386;0.00125;0.00104531;0.000561986;7.87E-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;CCMP1302;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;300;Nair 2007 thesis;2.14;B bottom;65;Nair_2007_Fig214;HL;0;0;Bbot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.032879774;0.03474041;0.037078993;0.038553241;0.040478877;0.042586806;0.040298032;0.038663194;0.035218099;0.034583333;0.031273872;0.029220679;0.026934317;0.026281829;0.024870756;0.023356481;0.019770327;0.015543981;0.012180266;0.009834105;0.007017747;0.004789738;0.004300733;0.004027778;0.004443999;0.005416667;0.005416667;0.005687934;0.00691135;0.007838542;0.008194444;0.008353588;0.008761393;0.008888889;0.009121368;0.00957136;0.010021352;0.009965921;0.008350694;0.006213992;0.005416667;0.006612654;0.009450231;0.012782738;0.012708333;0.00869302;0.003887924;0.001944444;0.001944444;0.000246172;5.10E-05;0.000866609;0.001068013;0.000724598;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus bacillaris;Synechococcus;3;Synechococcus;Synechococcus;P3;CCMP1333;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;15;Nair 2007 thesis;2.16;A top;67;Nair_2007_Fig216;LL;0;0;Atop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.018333333;0.020017077;0.022173839;0.023663934;0.024341985;0.025495219;0.025876025;0.024075592;0.021606557;0.01905123;0.018602004;0.017884411;0.017484631;0.017466985;0.016705943;0.014264344;0.01204918;0.009420765;0.006178279;0.003971995;0.003510125;0.002954436;0.002704918;0.002382741;0.001893443;0.001812283;0.001962432;0.00204918;0.002481785;0.002868852;0.002868852;0.002963342;0.003379781;0.003458504;0.00352459;0.003902408;0.004180328;0.004180328;0.004541591;0.00551998;0.00708561;0.008014003;0.009733607;0.012918944;0.014180328;0.013980533;0.011314891;0.004740437;0.00235363;0.000932377;0.000475581;0.000494877;0.000409836;0.000409836;0.000409836;0.000409836;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus bacillaris;Synechococcus;3;Synechococcus;Synechococcus;P3;CCMP1333;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;15;Nair 2007 thesis;2.16;A bottom;67;Nair_2007_Fig216;LL;0;0;Abot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.010081967;0.010967668;0.01208248;0.013688525;0.014007286;0.015327869;0.015612477;0.014580772;0.012271175;0.010532787;0.01032673;0.010090262;0.009952186;0.010002391;0.009625683;0.008188183;0.007094718;0.00528347;0.00347541;0.002747609;0.001924278;0.00144083;0.001512978;0.001368966;0.001229508;0.001331284;0.001557377;0.001618852;0.001778233;0.001721311;0.001867681;0.002205715;0.001961749;0.00216291;0.001753513;0.002543374;0.00270082;0.002891052;0.003032787;0.003465676;0.004084699;0.004703723;0.005194672;0.007510815;0.008278689;0.008133782;0.00477459;0.002519353;0.001946721;0.000507904;0.000260322;0.000330882;0.000427701;0.000548813;0.000465075;0.000328166;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus bacillaris;Synechococcus;3;Synechococcus;Synechococcus;P3;CCMP1333;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;300;Nair 2007 thesis;2.16;B top;67;Nair_2007_Fig216;HL;0;0;Btop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.033724138;0.035951724;0.037768025;0.039747126;0.041310345;0.042786207;0.042758621;0.041068966;0.037310345;0.033181034;0.031362069;0.030176724;0.028850575;0.028482759;0.027517241;0.024517241;0.020041379;0.016655172;0.012103448;0.007609195;0.006206897;0.004883621;0.003491379;0.002865204;0.002;0.00201949;0.002134933;0.002250375;0.002689655;0.003045977;0.003363395;0.003159151;0.003217039;0.003373225;0.00337931;0.004612069;0.005275862;0.004806897;0.004490421;0.005318966;0.007406897;0.007942529;0.011172414;0.015195402;0.017218391;0.017939655;0.012643678;0.006091954;0.003103448;0.001237069;0.001172414;0.000992337;0.000697318;0.00062069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus bacillaris;Synechococcus;3;Synechococcus;Synechococcus;P3;CCMP1333;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;300;Nair 2007 thesis;2.16;B bottom;67;Nair_2007_Fig216;HL;0;0;Bbot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.019275862;0.022206897;0.024681034;0.026597701;0.027482759;0.028482759;0.02691954;0.024344828;0.020637931;0.019655172;0.018439655;0.018298851;0.017856322;0.017428571;0.015563218;0.012317241;0.009275862;0.007448276;0.004816092;0.003103448;0.002271552;0.001888594;0.001275862;0.001570881;0.001359606;0.001172414;0.001325431;0.001510972;0.001812808;0.002390805;0.002551724;0.002551724;0.002960212;0.003103448;0.003103448;0.003103448;0.003448276;0.00346798;0.003749216;0.004532915;0.005785441;0.007103448;0.009431034;0.010551724;0.010096552;0.006017241;0.003275862;0.001684729;0.000781609;0.000526646;0.00062069;0.00062069;0.00062069;0.00062069;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira weissflogii;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1336;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;15;Nair 2007 thesis;2.18;A second top;69;Nair_2007_Fig218;LL;0;0;Atop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.02260274;0.023521689;0.025673516;0.026999144;0.028127854;0.029824962;0.031712329;0.030829528;0.02826484;0.026506849;0.025890411;0.023289574;0.02090411;0.019697489;0.020136986;0.019623288;0.017914764;0.016928082;0.015215264;0.014383562;0.012749873;0.01172089;0.010811771;0.009549087;0.008219178;0.007399797;0.006661593;0.005616438;0.005175038;0.004625824;0.004789628;0.004599641;0.004076973;0.00446347;0.005350076;0.005823186;0.005958904;0.006553549;0.006903758;0.006643836;0.006581866;0.008466514;0.014126712;0.019524353;0.021894977;0.018047945;0.012929985;0.007180365;0.002465753;8.56E-06;0.000860731;0.000513699;0.00121983;-0.00053653;0.000726027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira weissflogii;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1336;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;15;Nair 2007 thesis;2.18;A bottom;69;Nair_2007_Fig218;LL;0;0;Abot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.012017435;0.012984641;0.014298761;0.014456947;0.015210553;0.016997717;0.017630137;0.016307712;0.015506849;0.014567637;0.014657534;0.013083619;0.011575342;0.010584729;0.010821918;0.011244292;0.010799087;0.009812278;0.009082192;0.008480308;0.007519026;0.006453033;0.006683271;0.006199668;0.005616438;0.004907045;0.004129883;0.003484589;0.003040335;0.002876712;0.003047945;0.003078041;0.002433138;0.002632094;0.003244546;0.003814212;0.004246575;0.004794521;0.004752664;0.00369863;0.003739219;0.004526256;0.008136986;0.010916096;0.012252664;0.010130137;0.007813927;0.003130708;0.001643836;0.000684932;0.000684932;0.000605023;0.000478365;0.000458816;0.000561117;0.000663418;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira weissflogii;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1336;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;300;Nair 2007 thesis;2.18;B second top;69;Nair_2007_Fig218;HL;0;0;Btop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.030187328;0.03292011;0.036115702;0.038181818;0.040523416;0.042727273;0.04144169;0.037548209;0.035454545;0.034352617;0.031707989;0.026056671;0.024479339;0.025684114;0.025371901;0.022378329;0.020385675;0.016225895;0.013783287;0.011910009;0.011818182;0.010921613;0.008604224;0.007752066;0.005775941;0.005344353;0.004545455;0.005647383;0.004710744;0.004787031;0.005032846;0.004710744;0.004710744;0.005482094;0.005800429;0.006859504;0.007024793;0.007024793;0.006646989;0.005775941;0.007318641;0.012093664;0.020027548;0.022561983;0.019807163;0.015803489;0.010238751;0.00338843;0.002874197;0.002573003;0.002520661;0.001767021;0.002016028;0.002330579;0.001763085;0.001426997;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira weissflogii;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1336;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;300;Nair 2007 thesis;2.18;B bottom;69;Nair_2007_Fig218;HL;0;0;Bbot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.015371901;0.01630303;0.018220386;0.020321396;0.02046832;0.02210547;0.023884298;0.02359045;0.021548209;0.020826446;0.019954086;0.017603306;0.015884298;0.014628099;0.014958678;0.014628099;0.013148367;0.011212121;0.009779614;0.008809917;0.00922865;0.007869605;0.007112948;0.00610652;0.005702479;0.005041322;0.003983471;0.00425302;0.004380165;0.003663912;0.00338843;0.003045608;0.002947658;0.00338843;0.003101928;0.003719008;0.003719008;0.003921028;0.003719008;0.003719008;0.004104683;0.00496786;0.008347107;0.012396694;0.013878788;0.011818182;0.007171717;0.005261708;0.002661157;0.001772268;0.000964187;0.000358127;8.26E-05;8.26E-05;0.000347107;0.000666667;0.000743802;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira pseudonana;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1335;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;30;Nair 2007 thesis;2.2;A top;71;Nair_2007_Fig220;LL;0;0;Atop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.024681529;0.025170093;0.026077495;0.026774754;0.026974522;0.028049363;0.028858053;0.027828424;0.026783439;0.024789013;0.023821656;0.022374204;0.020621019;0.019466561;0.019469745;0.019426752;0.017611465;0.014900478;0.013073248;0.011296178;0.010104641;0.008479299;0.007261146;0.006187443;0.004808917;0.003957006;0.003113057;0.003089172;0.003089172;0.003089172;0.002969745;0.002763734;0.002707006;0.003125;0.003628298;0.003907245;0.004167425;0.004148089;0.004235669;0.003461783;0.004044586;0.005477707;0.008917197;0.012476115;0.013730096;0.012093949;0.008359873;0.004498408;0.002133758;0.001276057;0.00093949;0.000447452;8.92E-05;0.000135625;0.00025917;0.000382715;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira pseudonana;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1335;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;30;Nair 2007 thesis;2.2;A bottom;71;Nair_2007_Fig220;LL;0;0;Abot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.010923567;0.01206355;0.012853503;0.013604034;0.013933121;0.014534236;0.014667596;0.01401672;0.013101911;0.011425159;0.010923567;0.010187102;0.008694268;0.00843949;0.008582803;0.00843949;0.008494086;0.007180391;0.006540605;0.006248552;0.005867834;0.005163217;0.00486465;0.004371815;0.003938429;0.003501194;0.003280255;0.002876592;0.002707006;0.002683121;0.00241242;0.002133758;0.002133758;0.002265127;0.003089172;0.00366242;0.003566879;0.003693471;0.004113588;0.002898089;0.003280255;0.004393312;0.006325637;0.009092357;0.010286624;0.00914172;0.007046178;0.003005573;0.001942675;0.00061192;0.000100091;0.000151274;0.000289074;0.000421282;0.000499169;0.000577056;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira pseudonana;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1335;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;NA;120;Nair 2007 thesis;2.2;B second bottom;71;Nair_2007_Fig220;HL;0;0;Btop;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.039098973;0.041733582;0.044681873;0.046817927;0.048914566;0.050231092;0.049193511;0.047462985;0.046113445;0.043213285;0.040065651;0.035378151;0.034561158;0.035774977;0.03342437;0.028554622;0.022427171;0.017915966;0.013452381;0.010826331;0.008757003;0.006573296;0.004467787;0.003243697;0.002614846;0.001346539;0.00092437;0.00092437;0.000780606;0.00059565;0.000776873;0.000984702;0.001226568;0.00160084;0.002544118;0.002605042;0.002691993;0.002951447;0.003161064;0.003277311;0.003885154;0.007394958;0.010019258;0.010648926;0.009606092;0.006754702;0.004543067;0.001462185;0.000615371;0.000588235;0.000359477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
